payment_id,account_id,payment_date,payment_amount_cad,payment_method,payment_status
PAY87C087601F56,ACC73649621425D,2024-09-13,279.55,eft,settled
PAYE21EDB495C0E,ACC73649621425D,2023-06-18,349.64,pad,settled
PAY9A4E591C0E53,ACC73649621425D,2023-03-23,213.0,manual,settled
PAY929A0723623F,ACC73649621425D,2024-05-24,31.9,pad,settled
PAYCF20DD75A837,ACC73649621425D,2024-07-17,342.85,manual,settled
PAY72E55D87FDE5,ACC73649621425D,2023-08-28,82.88,eft,settled
PAY605EAB2B0E99,ACCA07EFCBDC10D,2024-06-19,241.33,pad,settled
PAY23440297C286,ACCA07EFCBDC10D,2023-05-25,470.5,eft,settled
PAYDB96CC964847,ACC8D346EF2B3D6,2024-10-04,376.69,pad,settled
PAY4F151FC10599,ACC8D346EF2B3D6,2024-07-01,158.49,eft,settled
PAYAC27DF828BF7,ACC8D346EF2B3D6,2022-12-30,299.59,pad,settled
PAY3E2399FEE267,ACC8D346EF2B3D6,2024-11-28,383.08,pad,settled
PAYF9BD299B0054,ACC8D346EF2B3D6,2024-08-14,414.03,eft,settled
PAYCA8F09333A69,ACC54B1CA7B5B08,2022-09-09,424.4,interac,settled
PAYF0E60FFF938E,ACC54B1CA7B5B08,2024-05-20,363.32,eft,settled
PAY07DD6D4AFFE7,ACC54B1CA7B5B08,2024-10-16,223.32,interac,settled
PAY0159F058CDAF,ACC54B1CA7B5B08,2022-07-22,177.58,pad,settled
PAY2BEBA61DB2E9,ACC54B1CA7B5B08,2022-12-21,288.95,interac,settled
PAY8F98FD9EC873,ACC54B1CA7B5B08,2023-10-31,269.38,manual,returned
PAYB2243AC63EFD,ACC54B1CA7B5B08,2024-12-11,96.14,interac,settled
PAYAB0C190D9861,ACC54B1CA7B5B08,2023-07-29,65.76,eft,settled
PAY35009AB6B044,ACC54B1CA7B5B08,2022-12-15,78.65,manual,settled
PAYEAEB30D199BD,ACC54B1CA7B5B08,2024-08-29,176.79,eft,settled
PAY6BC09A29E9C0,ACC54B1CA7B5B08,2023-07-24,401.73,pad,settled
PAYF9603D461261,ACC54B1CA7B5B08,2022-08-26,442.92,manual,settled
PAYACB18612386E,ACC54B1CA7B5B08,2024-03-23,166.14,manual,settled
PAYFF65969DCE3E,ACC3225EB33B98C,2024-05-29,387.73,eft,settled
PAY1DAFA03B8BBD,ACC3225EB33B98C,2023-08-16,163.52,manual,settled
PAY6083AD4B33F4,ACC3225EB33B98C,2024-01-04,195.68,interac,settled
PAY2904FC0E8947,ACC3225EB33B98C,2023-09-24,97.78,eft,settled
PAYBCED38221A96,ACC3225EB33B98C,2023-04-20,302.48,pad,settled
PAYF803457928B9,ACC3225EB33B98C,2024-01-03,413.36,pad,settled
PAYA9DB6CE8A514,ACC3225EB33B98C,2024-08-08,371.55,pad,settled
PAY5E1E6BBD9B90,ACC3225EB33B98C,2024-08-15,48.32,pad,settled
PAYBF16F9B3BF51,ACC3225EB33B98C,2024-05-27,274.91,interac,settled
PAYA4B3E61D58D7,ACC3225EB33B98C,2023-11-08,51.63,manual,settled
PAYD62734A3DAB9,ACC3225EB33B98C,2024-02-21,60.06,eft,settled
PAY62A64D6172A9,ACC3225EB33B98C,2024-04-03,439.59,eft,settled
PAY59356E70A844,ACC3225EB33B98C,2024-09-23,392.15,eft,settled
PAYC840AE77832C,ACC3225EB33B98C,2023-04-08,286.44,interac,settled
PAY82E1F07CEB24,ACC3225EB33B98C,2023-07-18,79.56,pad,settled
PAYC21CBFAE8138,ACC3225EB33B98C,2024-04-24,244.39,pad,settled
PAY70D39BC1484D,ACC3225EB33B98C,2024-02-29,117.81,interac,settled
PAY756623391C87,ACC3225EB33B98C,2025-01-25,158.12,pad,returned
PAYF75DCEAB37CE,ACC3225EB33B98C,2023-02-03,239.03,pad,settled
PAYB4FF43C2332B,ACC3225EB33B98C,2024-06-28,498.1,eft,settled
PAY877E6BFFA112,ACC3225EB33B98C,2025-03-27,201.42,interac,settled
PAYB94E27A1AEEC,ACC2BAD0A3FC057,2023-10-06,258.29,pad,returned
PAY36C76937B2D1,ACC2BAD0A3FC057,2024-05-13,450.42,eft,settled
PAY2AA5D58A9322,ACC2BAD0A3FC057,2022-10-30,176.58,eft,settled
PAY7BA632ADA5E6,ACC2BAD0A3FC057,2023-04-14,93.89,eft,settled
PAY01E4526CDE1E,ACC2BAD0A3FC057,2024-08-23,116.19,manual,settled
PAY6FD5A053475C,ACC2BAD0A3FC057,2024-09-10,221.44,eft,settled
PAY7F66F679A1EA,ACC2BAD0A3FC057,2023-05-11,113.65,interac,settled
PAY1C6ECA8259BD,ACC2BAD0A3FC057,2022-10-28,386.81,eft,settled
PAYF6E3F2D66A4B,ACC2BAD0A3FC057,2022-10-30,327.89,eft,settled
PAY345FB8970223,ACC2BAD0A3FC057,2022-09-26,256.56,interac,settled
PAY822604AEC9B2,ACC2BAD0A3FC057,2023-05-17,129.32,pad,settled
PAYF3B3CDCE141D,ACC2BAD0A3FC057,2024-11-30,254.64,pad,settled
PAY05B5A52AA7C8,ACC2BAD0A3FC057,2022-06-27,313.15,interac,settled
PAY9B0A45B241C2,ACC2BAD0A3FC057,2022-10-06,333.35,eft,settled
PAY173406BC7B3F,ACC2BAD0A3FC057,2023-01-25,463.56,eft,settled
PAY9D490E072DAD,ACC2BAD0A3FC057,2023-01-01,445.89,eft,returned
PAY1E7BF012E85A,ACC2BAD0A3FC057,2023-06-15,356.38,interac,settled
PAY41F57A2E53D7,ACC2BAD0A3FC057,2022-08-08,347.85,interac,settled
PAY6D87B865A805,ACC2BAD0A3FC057,2023-06-20,422.82,manual,settled
PAY2290AFC38DB1,ACC2BAD0A3FC057,2025-03-03,220.96,interac,returned
PAYC3C9DAEFAB32,ACC008B11BF5D11,2024-10-27,195.48,interac,settled
PAY4237CF28E5AE,ACC008B11BF5D11,2023-09-12,399.3,manual,settled
PAY08472E39B84A,ACC008B11BF5D11,2025-01-13,51.9,eft,pending
PAY45C91CA3984A,ACC008B11BF5D11,2024-03-24,273.76,pad,settled
PAYD4075E8A65FD,ACC008B11BF5D11,2024-03-20,345.48,pad,settled
PAYA1C383B5B7A6,ACC008B11BF5D11,2024-08-13,165.06,manual,settled
PAYB0483CBFB50D,ACC008B11BF5D11,2023-10-30,183.01,manual,settled
PAYC26669B1D1B2,ACC008B11BF5D11,2024-04-03,499.2,interac,settled
PAY7A61D6FDE40B,ACC008B11BF5D11,2025-03-31,59.32,eft,settled
PAYC4476DD60D2F,ACC008B11BF5D11,2023-08-24,314.07,eft,settled
PAY32AF06CCEF35,ACC008B11BF5D11,2025-03-16,499.73,manual,settled
PAY13702D1FBFE7,ACC008B11BF5D11,2023-09-15,63.06,interac,settled
PAY9AF7E1772E4F,ACC008B11BF5D11,2024-12-03,332.03,eft,settled
PAY6EFC40CF99DE,ACC008B11BF5D11,2024-07-26,217.08,pad,pending
PAYEA39FB04A0AC,ACC008B11BF5D11,2025-03-13,232.87,manual,settled
PAY033D96867E35,ACC008B11BF5D11,2024-01-22,63.1,manual,settled
PAY10E1EB451536,ACC008B11BF5D11,2024-06-01,496.94,pad,settled
PAY0DFF901CB3D4,ACC008B11BF5D11,2024-08-04,423.12,pad,settled
PAYBFDD6F0DC124,ACC4894762B95A3,2025-03-22,426.05,manual,returned
PAY6B6776B46726,ACC4894762B95A3,2024-06-11,497.42,interac,settled
PAY01FF73366904,ACC4894762B95A3,2024-09-20,60.47,interac,returned
PAY9144AFF47DD4,ACC4894762B95A3,2025-01-29,475.36,eft,settled
PAY59CEF7BCDD66,ACC4894762B95A3,2024-03-24,317.57,pad,settled
PAYD49B16423B9E,ACC4894762B95A3,2024-05-10,342.07,pad,settled
PAYAEA9CF34CF35,ACC4894762B95A3,2024-03-28,179.25,manual,settled
PAYC18F6A1AAEC5,ACC4894762B95A3,2025-02-05,237.42,pad,settled
PAYC99F8C7D4AE1,ACC842DAE1A7510,2022-11-20,118.88,eft,settled
PAYB55672FED624,ACC842DAE1A7510,2024-07-02,92.97,pad,settled
PAYB39A5EB24760,ACC842DAE1A7510,2023-11-21,194.02,pad,settled
PAYA7750BCF85F6,ACC842DAE1A7510,2023-08-08,56.93,interac,settled
PAY4FE9CE2BE523,ACC842DAE1A7510,2023-10-02,275.87,interac,settled
PAY924305495F23,ACC842DAE1A7510,2022-12-22,97.72,pad,settled
PAY7989E13778EC,ACC842DAE1A7510,2023-02-26,217.56,interac,settled
PAYBC06B9682C7A,ACC842DAE1A7510,2022-08-07,453.78,eft,settled
PAY5D8772227129,ACC842DAE1A7510,2023-02-05,57.99,eft,settled
PAY569C1D2CAF30,ACC842DAE1A7510,2023-06-14,423.37,interac,settled
PAY593B9B0A086C,ACC842DAE1A7510,2024-11-05,71.95,pad,settled
PAYEA894EE2F37B,ACC842DAE1A7510,2024-05-12,356.57,eft,returned
PAY1AF7E99C31B3,ACC842DAE1A7510,2025-01-27,354.17,interac,settled
PAY868F0DFD7171,ACC842DAE1A7510,2023-02-02,291.17,interac,pending
PAY72ADA6D81322,ACC842DAE1A7510,2023-08-20,106.38,manual,settled
PAY0E8E22A3BB80,ACC842DAE1A7510,2022-07-25,119.92,eft,settled
PAY6AAC129938C6,ACC842DAE1A7510,2023-01-28,371.43,eft,settled
PAY886D82149855,ACC842DAE1A7510,2024-06-27,171.56,manual,settled
PAY8AE58D20E9FB,ACC842DAE1A7510,2024-11-18,479.02,pad,settled
PAY749DC022F855,ACC842DAE1A7510,2023-01-05,291.59,interac,settled
PAY51F81D05D8BB,ACC543175E730E4,2023-12-06,89.05,manual,settled
PAY2E905635DD9A,ACC543175E730E4,2023-01-29,412.69,pad,settled
PAYA4BF8E35AB06,ACC543175E730E4,2024-05-10,286.22,eft,settled
PAY3C1E021D9C44,ACC543175E730E4,2024-06-04,56.24,pad,settled
PAY7511D346DFA4,ACC543175E730E4,2024-05-27,420.37,interac,settled
PAYAB2D013EA0F8,ACC543175E730E4,2023-10-04,101.35,eft,settled
PAYD29A793A7166,ACC543175E730E4,2022-06-19,131.64,eft,settled
PAY5E5450F18809,ACC543175E730E4,2022-05-26,90.54,eft,settled
PAY7FDB3A6842CF,ACC543175E730E4,2022-10-06,474.17,manual,settled
PAY573792ED2816,ACC543175E730E4,2022-04-13,162.61,manual,settled
PAYCA21756ECD5B,ACC543175E730E4,2024-10-19,134.33,pad,settled
PAY61066EB3B457,ACC543175E730E4,2024-04-06,89.45,manual,settled
PAYFDC67C938A9D,ACC543175E730E4,2022-11-20,47.08,interac,settled
PAY96C74DBDD834,ACC543175E730E4,2024-11-16,389.81,eft,settled
PAYE68ECFD060A6,ACC543175E730E4,2024-07-02,347.48,eft,settled
PAY550A4FC24E23,ACC543175E730E4,2023-12-09,269.36,eft,returned
PAY0E8653DC2AFB,ACC543175E730E4,2024-09-12,252.38,manual,settled
PAY6F97E0EC6363,ACC543175E730E4,2024-12-12,231.28,pad,settled
PAY6E7AC8695E15,ACC543175E730E4,2024-06-04,207.75,eft,settled
PAY0AF3FF8CB2D5,ACCAD7C8A80883E,2023-12-28,440.1,pad,settled
PAY9888478D2483,ACCAD7C8A80883E,2023-11-05,151.25,interac,settled
PAY1E371A828365,ACCAD7C8A80883E,2022-06-03,453.18,manual,settled
PAY10F8CF638711,ACCAD7C8A80883E,2024-01-30,130.52,manual,settled
PAY339F59B91C72,ACCAD7C8A80883E,2023-09-26,175.18,interac,settled
PAY1E0A2E669C05,ACCAD7C8A80883E,2023-02-02,259.4,manual,settled
PAYC933B0A04A51,ACCAD7C8A80883E,2024-08-02,471.84,interac,returned
PAY39242D916C9A,ACCAD7C8A80883E,2024-01-07,200.2,pad,settled
PAY655DA6208B3C,ACC2E0052400908,2024-12-19,246.43,interac,returned
PAY36555C402E47,ACC13A9499B8ADB,2023-03-08,96.87,eft,settled
PAY6E2C2C637622,ACC523E56A428F0,2023-08-03,36.35,manual,settled
PAY926764BDC085,ACC523E56A428F0,2023-06-18,482.96,pad,settled
PAY667B7BA0D0C6,ACC523E56A428F0,2024-06-23,305.18,manual,settled
PAY48373D9A08E4,ACC523E56A428F0,2023-05-11,199.45,manual,settled
PAYF81AB2BA0297,ACC523E56A428F0,2024-11-23,380.76,interac,settled
PAY2031416F337E,ACC523E56A428F0,2024-07-04,137.22,interac,settled
PAY98609E9BF594,ACC523E56A428F0,2023-01-23,122.85,interac,settled
PAY83A692A3F974,ACC523E56A428F0,2024-01-03,328.36,eft,returned
PAYAB6D46C45BF1,ACC523E56A428F0,2023-06-24,89.47,eft,settled
PAY35AF1014ACC5,ACC523E56A428F0,2023-08-27,111.45,interac,settled
PAY77F97DA3782C,ACC523E56A428F0,2025-03-13,439.15,eft,settled
PAY0247B4AF8CF0,ACC523E56A428F0,2022-10-28,55.95,pad,settled
PAYD29D9784D8DE,ACC523E56A428F0,2024-02-01,154.79,manual,settled
PAY5546A5DE3A15,ACC523E56A428F0,2023-09-15,78.99,pad,settled
PAYBE25BD9C6538,ACC523E56A428F0,2024-10-18,105.94,manual,returned
PAYA019950E6188,ACC523E56A428F0,2023-11-15,202.73,interac,settled
PAYE2C7ABE9EF60,ACC523E56A428F0,2024-07-15,112.43,eft,settled
PAY08DBA697AFBD,ACC523E56A428F0,2022-10-25,78.65,interac,settled
PAYF745EE688F66,ACCEAC82CBAC4AB,2024-05-26,468.78,manual,settled
PAY79A28FC221DD,ACCEAC82CBAC4AB,2024-12-11,29.65,interac,settled
PAY7D726E53FD86,ACCEAC82CBAC4AB,2024-06-09,101.0,pad,settled
PAYC0F7144AE023,ACCEAC82CBAC4AB,2025-03-14,145.57,pad,settled
PAY56CB402268E9,ACCEAC82CBAC4AB,2024-02-04,405.84,interac,pending
PAY536AA1AE48F4,ACCEAC82CBAC4AB,2024-11-17,171.31,eft,settled
PAYCD07FE1301F4,ACCEAC82CBAC4AB,2025-01-25,486.14,manual,settled
PAY14873A747203,ACCEAC82CBAC4AB,2025-02-22,273.05,eft,settled
PAY3CF8F665628A,ACCEAC82CBAC4AB,2024-05-04,231.93,interac,settled
PAYC5D47BED8061,ACCEAC82CBAC4AB,2024-08-19,382.53,eft,settled
PAYBA2C3057C10A,ACCEAC82CBAC4AB,2024-04-21,249.42,pad,returned
PAY25C312F03856,ACCEAC82CBAC4AB,2023-10-05,430.71,eft,settled
PAY46C13596B6D2,ACCEAC82CBAC4AB,2024-03-09,401.4,pad,pending
PAYFB088D7E1610,ACCEAC82CBAC4AB,2024-02-29,211.86,interac,settled
PAYDAEB7ABB8100,ACCEAC82CBAC4AB,2024-05-19,251.51,manual,returned
PAYF875987B44D5,ACCEAC82CBAC4AB,2024-12-19,396.83,pad,settled
PAY131B02F9C861,ACCEAC82CBAC4AB,2024-03-11,305.39,pad,settled
PAY0963CB78F4CC,ACCEAC82CBAC4AB,2024-03-10,377.05,manual,pending
PAY122695272E60,ACCEAC82CBAC4AB,2024-09-30,316.9,manual,settled
PAY469796959930,ACCEAC82CBAC4AB,2023-07-02,319.92,interac,settled
PAY8BF45EBA39F5,ACCEAC82CBAC4AB,2024-09-18,378.92,eft,settled
PAYD71480785CB9,ACC017344E5BFB6,2023-11-06,402.14,pad,settled
PAYC04461080931,ACC017344E5BFB6,2025-01-14,310.72,eft,pending
PAY7C5AD8F667BD,ACCD6F32C064A1A,2023-09-10,77.21,pad,settled
PAY33CE88A6E191,ACCD6F32C064A1A,2023-06-11,95.7,pad,settled
PAY6E2B86DBCCE7,ACCD6F32C064A1A,2022-10-20,210.51,interac,settled
PAYCFE1F340E04E,ACC7957252F4D37,2024-07-08,77.67,eft,settled
PAY9AD60337162C,ACC7957252F4D37,2025-03-27,179.85,pad,settled
PAYBE8B5393EC81,ACC7957252F4D37,2024-07-02,334.04,eft,pending
PAY5EEBC1DDEE4E,ACC7957252F4D37,2024-11-24,298.86,pad,settled
PAY7F7B8D9C09D0,ACC7957252F4D37,2024-09-24,114.42,eft,settled
PAY96296BE02640,ACC7957252F4D37,2025-01-19,484.94,pad,settled
PAY70BFBA1122FE,ACC7957252F4D37,2024-12-23,456.18,eft,settled
PAY20648BC1E65F,ACC7957252F4D37,2025-01-16,37.35,manual,settled
PAY89F9CF2873CD,ACC7957252F4D37,2024-06-17,352.96,pad,returned
PAYE5DFB0423686,ACC7957252F4D37,2024-08-30,247.05,eft,settled
PAYD584653C33BC,ACC7957252F4D37,2024-09-19,205.1,manual,settled
PAYE91A8F60F137,ACC7957252F4D37,2024-06-23,448.93,interac,settled
PAY2535E4E61060,ACC7957252F4D37,2024-12-28,112.33,manual,settled
PAY654E2A0CAA0D,ACC7957252F4D37,2025-03-10,51.4,pad,settled
PAY819DB01BD03E,ACC7957252F4D37,2024-08-22,60.45,eft,settled
PAY56179B7A6723,ACC7957252F4D37,2024-08-15,212.89,eft,settled
PAY9FA253718D5E,ACC7957252F4D37,2024-11-01,280.1,pad,settled
PAYBFF20EBE9451,ACC7957252F4D37,2025-01-30,222.0,eft,settled
PAY58D31C98B8CE,ACC7957252F4D37,2024-09-25,410.1,eft,settled
PAY4FF2807C1E45,ACC7957252F4D37,2024-11-06,453.87,manual,settled
PAYD738E0CB59BA,ACC7957252F4D37,2025-01-26,301.09,pad,settled
PAY5321A1CF5063,ACC7957252F4D37,2025-01-18,399.71,manual,settled
PAY9019ADA7E3F1,ACC7957252F4D37,2024-12-03,153.14,interac,settled
PAY70EF618A54F0,ACC7957252F4D37,2024-11-11,484.79,interac,settled
PAY4FE270865AFA,ACCBAF0F2029757,2024-10-27,206.0,pad,settled
PAYF7D3C0D31798,ACCBAF0F2029757,2024-11-18,53.66,interac,settled
PAY257B094CBA92,ACCBAF0F2029757,2024-02-20,341.04,manual,settled
PAYA217CB5C03A2,ACCBAF0F2029757,2024-08-30,197.47,eft,settled
PAYC0837C88A6C8,ACCBAF0F2029757,2024-10-24,451.91,pad,settled
PAY7743132E7D6D,ACCBAF0F2029757,2024-12-24,185.57,manual,settled
PAY90B8DA48EDA9,ACCBAF0F2029757,2025-01-21,324.24,pad,settled
PAY51D4AA99AEEF,ACCBAF0F2029757,2024-06-02,135.08,eft,returned
PAYB35A50F28D04,ACCBAF0F2029757,2024-05-01,284.22,interac,settled
PAY7DB46807EFA3,ACCBAF0F2029757,2024-06-13,327.48,manual,settled
PAYC1C016CA243F,ACCBAF0F2029757,2024-10-06,186.8,manual,settled
PAYC77CC1D714E6,ACCBAF0F2029757,2024-09-13,268.52,manual,settled
PAYAE3900C95BE5,ACCBAF0F2029757,2024-12-14,55.8,eft,settled
PAYC831B72B107A,ACCBAF0F2029757,2024-06-26,205.4,interac,settled
PAYCE9588CAA572,ACCBAF0F2029757,2024-10-17,210.9,eft,settled
PAY3174D4394DBD,ACCBAF0F2029757,2024-06-03,320.73,pad,settled
PAYB9F53ECF5EBD,ACCBAF0F2029757,2025-03-21,82.21,interac,settled
PAY9445F5B39097,ACCBAF0F2029757,2024-04-29,185.61,interac,settled
PAYBC5279C0D96A,ACCBAF0F2029757,2024-10-16,169.83,eft,settled
PAY246DEF8C8554,ACCF8787F2D9919,2023-10-28,171.14,eft,settled
PAYD88DBFEAF99C,ACCF8787F2D9919,2023-12-16,312.55,eft,settled
PAYE083AA752C22,ACCF8787F2D9919,2023-05-03,275.11,pad,settled
PAY445419ED0D9E,ACCF8787F2D9919,2023-06-02,392.63,eft,settled
PAYEFCD579A0989,ACCF8787F2D9919,2025-01-07,364.16,manual,settled
PAY1D39D6F877DB,ACCF8787F2D9919,2024-09-06,285.16,pad,settled
PAY840C1ED134CE,ACCF8787F2D9919,2023-12-03,185.87,eft,settled
PAYECC4706C4F1B,ACCF8787F2D9919,2024-09-07,240.24,interac,returned
PAYA60FCFA7E1EE,ACC95E419021A81,2022-10-06,241.59,eft,settled
PAY40100936D629,ACC95E419021A81,2023-07-08,290.76,manual,settled
PAYBFADBBE284E2,ACC95E419021A81,2023-12-09,305.77,eft,settled
PAY7B627B177714,ACC95E419021A81,2023-03-13,53.79,interac,settled
PAYA54AAA30479A,ACC95E419021A81,2022-12-14,256.23,interac,settled
PAY52023AF20AFF,ACC95E419021A81,2023-07-27,316.07,pad,settled
PAY999A5ABB990E,ACCB2FCF3516E9E,2024-10-06,471.07,interac,settled
PAYDFB1C2CF69C4,ACCB2FCF3516E9E,2025-01-15,257.05,eft,settled
PAY19703BA4F820,ACCB2FCF3516E9E,2024-11-15,28.06,pad,settled
PAY45C4889ECA2D,ACCB2FCF3516E9E,2025-03-28,72.96,pad,settled
PAYFFD36B56395E,ACCB2FCF3516E9E,2024-12-29,276.16,interac,settled
PAYDEAB6BA675A6,ACCB2FCF3516E9E,2024-07-16,441.73,manual,settled
PAY90E3B120A20E,ACCB2FCF3516E9E,2024-10-17,150.57,pad,pending
PAY2EE99F2448FD,ACCB2FCF3516E9E,2024-07-31,447.11,eft,settled
PAY44D487417647,ACCB2FCF3516E9E,2025-02-12,113.42,pad,settled
PAYE3477813404D,ACCB2FCF3516E9E,2025-02-07,488.64,eft,settled
PAY8D3FBC630453,ACCB2FCF3516E9E,2024-10-15,129.74,eft,settled
PAY8427940AD455,ACC0AD72F307427,2024-06-04,493.96,manual,pending
PAY0F71BFB6393B,ACCB4C195395DB6,2023-06-08,338.1,pad,settled
PAY5CBF676E11F8,ACCB4C195395DB6,2023-07-06,161.41,interac,settled
PAY44F4318D89E1,ACCB4C195395DB6,2023-12-10,129.3,interac,settled
PAYD74BBD34A9A1,ACCB4C195395DB6,2024-02-18,217.62,interac,settled
PAY539EE00A7D0D,ACCB4C195395DB6,2025-01-10,495.84,pad,returned
PAYFF9CC3C8FF27,ACCB4C195395DB6,2024-08-21,170.65,manual,returned
PAY95F5AFF4A607,ACCB4C195395DB6,2024-09-22,473.48,manual,pending
PAY04C3DDC56EC7,ACCB4C195395DB6,2023-08-15,477.62,eft,settled
PAYB6F0B7A48F9F,ACC89EBDB30F6A6,2023-09-22,134.22,eft,settled
PAY16484EC04AAB,ACC89EBDB30F6A6,2024-07-04,362.47,manual,returned
PAY0F5A5FF82394,ACC89EBDB30F6A6,2025-03-15,242.14,eft,settled
PAYFEF6539A7499,ACC89EBDB30F6A6,2024-12-10,326.2,pad,settled
PAYF27A8F284458,ACC89EBDB30F6A6,2024-12-16,493.45,manual,settled
PAYC5C8D914E714,ACC89EBDB30F6A6,2024-02-25,317.53,interac,settled
PAY297EAB514070,ACC89EBDB30F6A6,2024-02-21,296.25,pad,settled
PAY0C659C1ADE90,ACC89EBDB30F6A6,2024-01-16,39.17,eft,settled
PAY0D6F6D74FA27,ACC89EBDB30F6A6,2024-05-30,102.64,eft,settled
PAY00540E730C69,ACC89EBDB30F6A6,2023-10-17,81.34,pad,returned
PAYFD58CFE98C6C,ACC89EBDB30F6A6,2025-01-02,325.36,interac,returned
PAY974CF2C6610E,ACC89EBDB30F6A6,2025-03-03,370.09,interac,settled
PAY15699E8A9F2A,ACC89EBDB30F6A6,2024-02-12,273.71,interac,settled
PAYF938EB8CCAFB,ACCEC2E5D2E63E2,2024-09-19,298.04,interac,settled
PAY016BE2DFF796,ACCEC2E5D2E63E2,2024-07-02,378.55,interac,settled
PAY9450F27B7943,ACCEC2E5D2E63E2,2024-06-21,46.09,pad,settled
PAY79097C6B65C1,ACCEC2E5D2E63E2,2024-11-14,113.56,pad,settled
PAY873212C24F06,ACCEC2E5D2E63E2,2024-06-17,440.23,interac,settled
PAY64C665E558AF,ACCEC2E5D2E63E2,2024-05-31,220.59,eft,settled
PAYBE8F9BCE164E,ACCEC2E5D2E63E2,2024-05-08,133.21,manual,settled
PAYA593A5D0D0B1,ACCEC2E5D2E63E2,2025-03-27,215.11,eft,settled
PAY4EACD3773F80,ACCEC2E5D2E63E2,2025-02-03,34.63,eft,settled
PAY1B897B4D16B5,ACCEC2E5D2E63E2,2025-01-07,304.33,eft,settled
PAY7BD70AF79862,ACCEC2E5D2E63E2,2025-01-12,94.87,eft,settled
PAY040C6FA2AA0D,ACCEC2E5D2E63E2,2024-11-03,94.66,pad,returned
PAY2544A8128A6E,ACCEC2E5D2E63E2,2024-05-27,275.87,eft,settled
PAYD9A26FCEC958,ACCEC2E5D2E63E2,2024-11-24,395.51,pad,pending
PAY6A5FAF52F233,ACCEC2E5D2E63E2,2024-06-04,186.47,eft,settled
PAYBAD5050D5104,ACCEC2E5D2E63E2,2024-10-30,472.94,pad,settled
PAYC4DFAE528618,ACCEC2E5D2E63E2,2024-06-08,60.14,interac,settled
PAYBF9626B11D50,ACCEC2E5D2E63E2,2024-06-03,185.65,interac,settled
PAYEABA18B0E9DC,ACCEC2E5D2E63E2,2024-06-12,148.12,interac,settled
PAY4EBF04C00356,ACCEC2E5D2E63E2,2025-01-14,331.94,interac,settled
PAYBD52E89732EF,ACCEC2E5D2E63E2,2025-03-03,428.69,interac,settled
PAYF4A3448D8948,ACCEC2E5D2E63E2,2024-12-25,417.33,interac,settled
PAY5BB5A6CAF0A0,ACCEC2E5D2E63E2,2024-11-30,104.0,pad,settled
PAYF7B71E69A62B,ACC38BC51C3D2DE,2025-03-16,307.26,interac,settled
PAY8972EB1F033B,ACC38BC51C3D2DE,2024-07-16,175.98,interac,settled
PAYC6FB23F50778,ACC38BC51C3D2DE,2025-03-16,456.32,manual,settled
PAYB41970DC4614,ACC38BC51C3D2DE,2024-03-24,27.6,manual,settled
PAY7369AEBF0623,ACC38BC51C3D2DE,2024-11-23,144.68,eft,settled
PAY9865EB7AC46B,ACC4E4BB68EC96C,2024-10-02,381.69,eft,settled
PAY00D894342430,ACC4E4BB68EC96C,2024-12-25,103.44,pad,settled
PAY4A94CEB85DD3,ACC4E4BB68EC96C,2024-12-11,161.46,manual,settled
PAY8CD5BCFA5A2E,ACC4E4BB68EC96C,2025-03-29,377.93,manual,settled
PAY2AF9431EE5A9,ACC4E4BB68EC96C,2024-08-27,225.68,eft,settled
PAY61AEE05E6D06,ACC4E4BB68EC96C,2024-09-11,378.16,pad,settled
PAYDB0A1CBEB708,ACC4E4BB68EC96C,2024-03-28,299.6,interac,settled
PAY1AA10CECEC51,ACC4E4BB68EC96C,2024-07-22,179.13,pad,settled
PAY524B7B7DF461,ACC4E4BB68EC96C,2024-05-19,76.53,interac,settled
PAY0CAAE1ACF018,ACC4E4BB68EC96C,2024-02-14,374.83,pad,settled
PAY2187B5D5843F,ACC4E4BB68EC96C,2024-04-28,465.76,interac,settled
PAYDA8F83C3520C,ACC9FC41569FE3A,2024-05-24,47.42,interac,settled
PAYACFC8555D83C,ACC9FC41569FE3A,2025-01-02,265.93,pad,settled
PAY02E407194665,ACCFE5D5D023A7F,2024-01-18,200.51,manual,settled
PAY6CF1C440161E,ACCFE5D5D023A7F,2022-08-12,204.96,pad,settled
PAYB7DAFA5E38A5,ACCFE5D5D023A7F,2023-12-21,392.33,pad,settled
PAY5A3DED904676,ACCFE5D5D023A7F,2024-07-22,482.32,pad,settled
PAY569DAC3BEB70,ACCFE5D5D023A7F,2024-06-06,56.64,manual,settled
PAYB89089C47AB7,ACCFE5D5D023A7F,2023-03-20,354.85,eft,settled
PAY2D59C850BF94,ACCFE5D5D023A7F,2023-02-17,274.73,interac,returned
PAY72B4D054A546,ACCFE5D5D023A7F,2023-12-02,299.61,interac,returned
PAY95F908756ADD,ACCFE5D5D023A7F,2023-11-10,407.88,pad,settled
PAY32008D19647F,ACCFE5D5D023A7F,2022-08-05,250.77,interac,settled
PAY8E2A2838B710,ACCCDD7840C45CF,2023-03-26,439.15,eft,settled
PAY945BA4C610BA,ACCCDD7840C45CF,2025-03-04,484.8,pad,settled
PAY80A4FBBC12F3,ACCCDD7840C45CF,2022-09-24,29.82,eft,returned
PAY92E367505C7F,ACCCDD7840C45CF,2024-04-12,230.86,manual,settled
PAY574F20DD05DC,ACCCDD7840C45CF,2022-09-20,131.5,manual,settled
